"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","year"
"39146",53,"technician","married","high.school","no","yes","no","cellular","mar","tue",539,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39147",27,"unknown","single","university.degree","no","no","no","cellular","mar","tue",133,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"no",2010
"39148",19,"student","single","basic.6y","no","yes","no","cellular","mar","tue",313,1,5,2,"success",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39149",31,"admin.","divorced","professional.course","no","yes","no","cellular","mar","tue",292,2,999,1,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39150",25,"blue-collar","single","basic.6y","no","no","no","cellular","mar","tue",228,4,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39151",35,"services","single","high.school","no","yes","no","telephone","mar","tue",187,3,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39152",30,"technician","married","professional.course","no","yes","no","cellular","mar","tue",263,2,6,2,"success",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39153",33,"admin.","married","university.degree","no","yes","no","cellular","mar","wed",235,3,4,1,"success",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39154",21,"student","single","basic.9y","no","no","no","cellular","mar","wed",363,1,6,1,"success",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39155",38,"blue-collar","single","high.school","no","no","no","cellular","mar","wed",141,1,999,1,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39156",38,"blue-collar","single","high.school","no","yes","no","telephone","mar","wed",557,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39157",24,"admin.","single","university.degree","no","yes","no","cellular","mar","wed",145,2,999,1,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39158",38,"blue-collar","single","high.school","no","yes","no","cellular","mar","wed",355,1,13,2,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39159",51,"management","married","university.degree","no","no","no","telephone","mar","wed",19,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"no",2010
"39160",37,"admin.","single","high.school","no","no","no","cellular","mar","wed",153,2,4,2,"success",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39161",21,"student","single","basic.9y","no","yes","no","cellular","mar","wed",136,2,999,1,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39162",36,"admin.","married","high.school","no","yes","no","cellular","mar","wed",114,6,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"no",2010
"39163",54,"technician","single","university.degree","no","yes","no","telephone","mar","wed",700,3,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"no",2010
"39164",36,"management","single","university.degree","no","no","no","telephone","mar","wed",834,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.655,5008.7,"yes",2010
"39165",34,"technician","single","university.degree","no","yes","yes","cellular","mar","thu",221,3,3,2,"success",-1.8,93.369,-34.8,0.654,5008.7,"yes",2010
"39166",37,"admin.","single","university.degree","no","yes","no","cellular","mar","thu",194,2,999,1,"failure",-1.8,93.369,-34.8,0.654,5008.7,"no",2010
"39167",34,"technician","single","university.degree","no","yes","no","cellular","mar","thu",180,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.654,5008.7,"yes",2010
"39168",52,"services","married","high.school","unknown","yes","no","cellular","mar","thu",177,2,11,3,"failure",-1.8,93.369,-34.8,0.654,5008.7,"yes",2010
"39169",34,"admin.","married","professional.course","no","no","yes","telephone","mar","thu",364,2,999,1,"failure",-1.8,93.369,-34.8,0.654,5008.7,"no",2010
"39170",34,"technician","single","university.degree","no","no","no","cellular","mar","thu",251,1,999,2,"failure",-1.8,93.369,-34.8,0.654,5008.7,"yes",2010
"39171",36,"management","married","university.degree","no","no","no","cellular","mar","thu",148,1,999,2,"failure",-1.8,93.369,-34.8,0.654,5008.7,"yes",2010
"39172",53,"admin.","divorced","university.degree","no","no","no","cellular","mar","thu",2486,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.654,5008.7,"yes",2010
"39173",53,"admin.","divorced","university.degree","no","yes","yes","cellular","mar","thu",431,1,999,1,"failure",-1.8,93.369,-34.8,0.654,5008.7,"no",2010
"39174",25,"blue-collar","single","basic.9y","no","no","no","cellular","mar","thu",117,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.654,5008.7,"no",2010
"39175",55,"admin.","married","university.degree","no","yes","no","telephone","mar","thu",220,7,999,0,"nonexistent",-1.8,93.369,-34.8,0.654,5008.7,"no",2010
"39176",25,"blue-collar","single","basic.9y","no","no","no","cellular","mar","thu",456,2,10,2,"success",-1.8,93.369,-34.8,0.654,5008.7,"yes",2010
"39177",66,"retired","divorced","basic.4y","no","yes","no","cellular","mar","thu",141,4,999,2,"failure",-1.8,93.369,-34.8,0.654,5008.7,"no",2010
"39178",53,"admin.","divorced","university.degree","no","yes","no","telephone","mar","thu",262,1,999,2,"failure",-1.8,93.369,-34.8,0.654,5008.7,"no",2010
"39179",34,"admin.","married","professional.course","no","yes","no","cellular","mar","thu",562,3,999,1,"failure",-1.8,93.369,-34.8,0.654,5008.7,"yes",2010
"39180",25,"student","single","university.degree","no","yes","no","telephone","mar","fri",252,3,999,1,"failure",-1.8,93.369,-34.8,0.653,5008.7,"no",2010
"39181",64,"retired","married","university.degree","no","no","no","cellular","mar","fri",158,1,3,2,"success",-1.8,93.369,-34.8,0.653,5008.7,"no",2010
"39182",34,"blue-collar","married","high.school","no","yes","no","cellular","mar","fri",115,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39183",41,"admin.","divorced","university.degree","no","yes","yes","cellular","mar","fri",418,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39184",28,"unemployed","married","high.school","no","no","no","telephone","mar","fri",341,4,6,1,"success",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39185",72,"retired","married","professional.course","no","no","no","cellular","mar","fri",87,1,3,1,"success",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39186",33,"entrepreneur","single","professional.course","no","yes","no","cellular","mar","fri",373,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39187",85,"retired","single","professional.course","no","no","no","cellular","mar","fri",116,7,7,2,"success",-1.8,93.369,-34.8,0.653,5008.7,"no",2010
"39188",38,"technician","single","high.school","no","no","no","cellular","mar","fri",154,3,17,3,"failure",-1.8,93.369,-34.8,0.653,5008.7,"no",2010
"39189",31,"technician","single","professional.course","no","no","no","cellular","mar","fri",172,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"no",2010
"39190",34,"technician","divorced","professional.course","no","no","no","telephone","mar","fri",257,1,999,1,"failure",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39191",74,"retired","married","unknown","no","no","yes","cellular","mar","fri",607,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39192",27,"student","single","high.school","no","no","no","cellular","mar","fri",219,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39193",22,"student","single","basic.9y","no","no","no","cellular","mar","fri",84,1,999,1,"failure",-1.8,93.369,-34.8,0.653,5008.7,"no",2010
"39194",50,"technician","married","university.degree","no","yes","no","cellular","mar","fri",809,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39195",41,"admin.","divorced","university.degree","no","no","no","cellular","mar","fri",319,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39196",38,"technician","single","high.school","no","yes","no","cellular","mar","fri",292,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39197",41,"admin.","divorced","university.degree","no","yes","no","cellular","mar","fri",498,2,6,3,"success",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39198",41,"admin.","divorced","university.degree","no","yes","no","cellular","mar","fri",376,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.653,5008.7,"yes",2010
"39199",43,"self-employed","married","university.degree","no","yes","no","cellular","mar","mon",264,2,9,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39200",59,"management","married","basic.4y","no","yes","no","cellular","mar","mon",284,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"no",2010
"39201",35,"technician","single","professional.course","no","no","no","cellular","mar","mon",185,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"no",2010
"39202",29,"admin.","single","high.school","no","no","no","cellular","mar","mon",150,4,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"no",2010
"39203",27,"services","single","university.degree","no","yes","no","cellular","mar","mon",111,3,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"no",2010
"39204",29,"management","single","university.degree","no","yes","no","cellular","mar","mon",154,2,999,1,"failure",-1.8,93.369,-34.8,0.652,5008.7,"no",2010
"39205",73,"retired","married","unknown","no","yes","no","telephone","mar","mon",659,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39206",29,"admin.","single","unknown","no","yes","no","cellular","mar","mon",132,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39207",49,"blue-collar","married","basic.9y","unknown","yes","no","cellular","mar","mon",277,4,999,1,"failure",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39208",49,"blue-collar","married","basic.9y","unknown","no","no","cellular","mar","mon",157,3,7,2,"success",-1.8,93.369,-34.8,0.652,5008.7,"no",2010
"39209",27,"services","single","university.degree","no","yes","no","cellular","mar","mon",104,1,6,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39210",49,"blue-collar","married","basic.9y","unknown","no","no","cellular","mar","mon",172,1,6,2,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39211",59,"blue-collar","married","basic.4y","no","yes","no","cellular","mar","mon",124,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39212",33,"self-employed","single","university.degree","no","yes","no","cellular","mar","mon",265,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39213",36,"admin.","single","university.degree","no","no","no","cellular","mar","mon",409,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39214",49,"blue-collar","married","basic.9y","unknown","no","no","cellular","mar","mon",301,1,3,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39215",27,"services","single","university.degree","no","no","no","cellular","mar","mon",139,6,999,1,"failure",-1.8,93.369,-34.8,0.652,5008.7,"no",2010
"39216",64,"retired","married","university.degree","no","no","no","cellular","mar","tue",139,2,6,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39217",34,"admin.","single","university.degree","no","no","no","telephone","mar","tue",225,1,3,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39218",42,"blue-collar","married","basic.6y","no","yes","yes","cellular","mar","tue",185,1,7,3,"failure",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39219",34,"admin.","single","high.school","no","no","no","cellular","mar","tue",469,1,6,2,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39220",29,"blue-collar","single","professional.course","no","yes","yes","cellular","mar","tue",176,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39221",34,"admin.","single","university.degree","no","yes","no","cellular","mar","tue",568,1,6,3,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39222",34,"admin.","single","university.degree","no","no","no","cellular","mar","tue",241,1,6,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39223",34,"admin.","single","university.degree","no","yes","yes","cellular","mar","tue",301,1,3,2,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39224",34,"admin.","single","university.degree","no","no","yes","cellular","mar","tue",236,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39225",55,"unemployed","divorced","university.degree","no","no","no","cellular","mar","tue",212,3,6,3,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39226",34,"admin.","single","university.degree","no","no","yes","cellular","mar","tue",305,1,11,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39227",34,"admin.","single","university.degree","no","no","yes","cellular","mar","tue",288,2,3,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39228",64,"retired","married","university.degree","no","no","no","cellular","mar","tue",700,2,5,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39229",26,"admin.","single","high.school","no","no","no","cellular","mar","tue",273,2,6,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39230",34,"admin.","single","university.degree","no","yes","no","cellular","mar","tue",265,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"no",2010
"39231",34,"admin.","single","university.degree","no","yes","yes","cellular","mar","tue",295,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39232",38,"blue-collar","single","high.school","no","no","no","telephone","mar","tue",450,3,6,2,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39233",29,"blue-collar","single","professional.course","no","no","yes","cellular","mar","tue",207,2,999,1,"failure",-1.8,93.369,-34.8,0.652,5008.7,"yes",2010
"39234",25,"unemployed","married","high.school","no","yes","no","cellular","mar","wed",436,2,6,1,"success",-1.8,93.369,-34.8,0.651,5008.7,"yes",2010
"39235",43,"self-employed","married","university.degree","no","yes","no","cellular","mar","wed",239,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.651,5008.7,"yes",2010
"39236",35,"technician","married","university.degree","no","yes","yes","cellular","mar","wed",138,1,999,1,"failure",-1.8,93.369,-34.8,0.651,5008.7,"no",2010
"39237",28,"self-employed","single","university.degree","no","yes","yes","cellular","mar","wed",217,1,999,1,"failure",-1.8,93.369,-34.8,0.651,5008.7,"no",2010
"39238",28,"self-employed","single","university.degree","no","yes","no","telephone","mar","wed",152,1,999,1,"failure",-1.8,93.369,-34.8,0.651,5008.7,"no",2010
"39239",31,"technician","married","university.degree","no","no","no","cellular","mar","wed",625,4,999,0,"nonexistent",-1.8,93.369,-34.8,0.651,5008.7,"no",2010
"39240",55,"admin.","married","high.school","no","yes","no","cellular","mar","wed",106,2,999,1,"failure",-1.8,93.369,-34.8,0.651,5008.7,"yes",2010
"39241",28,"admin.","single","university.degree","no","yes","no","cellular","mar","thu",257,4,999,2,"failure",-1.8,93.369,-34.8,0.65,5008.7,"yes",2010
"39242",33,"admin.","married","university.degree","no","no","yes","telephone","mar","thu",78,2,999,1,"failure",-1.8,93.369,-34.8,0.65,5008.7,"no",2010
"39243",27,"technician","single","university.degree","no","yes","no","cellular","mar","thu",129,4,999,1,"failure",-1.8,93.369,-34.8,0.65,5008.7,"no",2010
"39244",39,"admin.","divorced","university.degree","no","yes","no","cellular","mar","thu",93,1,13,1,"success",-1.8,93.369,-34.8,0.65,5008.7,"no",2010
"39245",46,"admin.","married","university.degree","no","no","no","telephone","mar","thu",184,1,3,1,"success",-1.8,93.369,-34.8,0.65,5008.7,"no",2010
"39246",46,"admin.","married","university.degree","no","yes","no","cellular","mar","thu",335,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.65,5008.7,"yes",2010
"39247",38,"services","married","high.school","no","yes","no","cellular","mar","thu",257,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.65,5008.7,"yes",2010
"39248",53,"admin.","divorced","university.degree","no","yes","no","cellular","mar","thu",228,1,999,1,"failure",-1.8,93.369,-34.8,0.65,5008.7,"no",2010
"39249",35,"technician","married","professional.course","no","no","no","telephone","mar","thu",282,2,6,1,"success",-1.8,93.369,-34.8,0.65,5008.7,"no",2010
"39250",33,"admin.","married","university.degree","no","yes","no","cellular","mar","thu",117,1,3,1,"success",-1.8,93.369,-34.8,0.65,5008.7,"no",2010
"39251",31,"admin.","single","university.degree","no","no","no","cellular","mar","thu",275,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.65,5008.7,"no",2010
"39252",31,"self-employed","married","professional.course","no","yes","no","cellular","mar","thu",171,4,999,3,"failure",-1.8,93.369,-34.8,0.65,5008.7,"yes",2010
"39253",28,"services","single","professional.course","no","yes","no","cellular","mar","fri",169,3,999,1,"failure",-1.8,93.369,-34.8,0.649,5008.7,"no",2010
"39254",61,"self-employed","divorced","university.degree","no","no","no","cellular","mar","fri",102,2,999,1,"failure",-1.8,93.369,-34.8,0.649,5008.7,"no",2010
"39255",33,"admin.","married","university.degree","no","no","no","cellular","mar","fri",121,2,999,1,"failure",-1.8,93.369,-34.8,0.649,5008.7,"no",2010
"39256",23,"student","single","high.school","no","no","no","telephone","mar","fri",290,1,3,1,"success",-1.8,93.369,-34.8,0.649,5008.7,"yes",2010
